,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__alpha,param_NN__hidden_layer_sizes,param_ica__n_components,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
35,0.6373999118804932,0.0008000850677490235,0.9413680781758957,0.9447270662829119,1,"(15, 15)",20,"{'NN__hidden_layer_sizes': (15, 15), 'ica__n_components': 20, 'NN__alpha': 1}",58,0.9329268292682927,0.945010183299389,0.9532520325203252,0.9429735234215886,0.9389002036659878,0.9465648854961832,0.9409368635437881,0.944529262086514,0.9408163265306122,0.944557477110885,0.08071326014266827,0.0007483791930950463,0.006624297681739944,0.0011489590296931845
36,0.7161999702453613,0.0010000705718994141,0.9434039087947883,0.9488999386970749,1,"(15, 15)",24,"{'NN__hidden_layer_sizes': (15, 15), 'ica__n_components': 24, 'NN__alpha': 1}",38,0.9349593495934959,0.9445010183299389,0.9573170731707317,0.9409368635437881,0.9389002036659878,0.9552162849872774,0.945010183299389,0.9603053435114504,0.9408163265306122,0.9435401831129197,0.14289911149740558,1.1680077279964342e-07,0.0076792125609841146,0.007502899914735818
37,0.9980000019073486,0.0007999897003173828,0.9409609120521173,0.9462540429571966,1,"(15, 15)",26,"{'NN__hidden_layer_sizes': (15, 15), 'ica__n_components': 26, 'NN__alpha': 1}",64,0.9369918699186992,0.9521384928716904,0.9552845528455285,0.9383910386965377,0.9327902240325866,0.9531806615776082,0.9409368635437881,0.9430025445292621,0.9387755102040817,0.944557477110885,0.340046388741056,0.0003999948608169695,0.007652158354803356,0.005619291948452031
38,0.9600000381469727,0.0005999565124511719,0.9409609120521173,0.9495117660985184,1,"(15, 15)",28,"{'NN__hidden_layer_sizes': (15, 15), 'ica__n_components': 28, 'NN__alpha': 1}",64,0.9349593495934959,0.9445010183299389,0.9512195121951219,0.9546843177189409,0.9368635437881874,0.9557251908396946,0.9429735234215886,0.9465648854961832,0.9387755102040817,0.9460834181078331,0.19967269494133477,0.0004898624411217046,0.005780701513165251,0.004709717734857913
39,0.6976000308990479,0.0005999565124511719,0.9417752442996743,0.94493062846572,1,"(15, 15)",30,"{'NN__hidden_layer_sizes': (15, 15), 'ica__n_components': 30, 'NN__alpha': 1}",50,0.9369918699186992,0.945010183299389,0.9532520325203252,0.9414460285132383,0.9348268839103869,0.9486005089058525,0.9429735234215886,0.9465648854961832,0.9408163265306122,0.943031536113937,0.08240532437230828,0.0004898624411217046,0.006410331424709026,0.00252563402128976
40,1.0033999919891357,0.0005999565124511719,0.9087947882736156,0.9085900317208278,1,"(30, 30)",3,"{'NN__hidden_layer_sizes': (30, 30), 'ica__n_components': 3, 'NN__alpha': 1}",148,0.9126016260162602,0.9088594704684317,0.9166666666666666,0.9027494908350305,0.9083503054989817,0.9078880407124682,0.9022403258655805,0.9089058524173028,0.9040816326530612,0.9145473041709054,0.3785121320729904,0.0004898624411217046,0.0053269793602784025,0.0037487636417883855
41,1.248200035095215,0.0006000041961669922,0.9218241042345277,0.9230454464546671,1,"(30, 30)",5,"{'NN__hidden_layer_sizes': (30, 30), 'ica__n_components': 5, 'NN__alpha': 1}",123,0.9207317073170732,0.9241344195519349,0.926829268292683,0.9215885947046843,0.9205702647657841,0.9246819338422392,0.9205702647657841,0.9206106870229007,0.9204081632653062,0.9242115971515769,0.33448620103598353,0.0004899013824479931,0.0025072167862683673,0.0016293760361660971
42,1.6641999721527099,0.0006000041961669922,0.9360749185667753,0.9409605932338696,1,"(30, 30)",10,"{'NN__hidden_layer_sizes': (30, 30), 'ica__n_components': 10, 'NN__alpha': 1}",109,0.943089430894309,0.9445010183299389,0.9471544715447154,0.9409368635437881,0.9144602851323829,0.9241730279898219,0.9409368635437881,0.9475826972010178,0.9346938775510204,0.9476093591047813,0.23446744775655187,0.0004899013824479931,0.011530599246405943,0.00874546589199394
43,1.081399965286255,0.0006000041961669922,0.9409609120521173,0.9461522103323441,1,"(30, 30)",15,"{'NN__hidden_layer_sizes': (30, 30), 'ica__n_components': 15, 'NN__alpha': 1}",64,0.9390243902439024,0.9526476578411406,0.9451219512195121,0.9409368635437881,0.9429735234215886,0.9435114503816794,0.9368635437881874,0.9455470737913486,0.9408163265306122,0.948118006103764,0.21693371803322084,0.0004899013824479931,0.0028965521095596224,0.00401484337999993
44,1.2757999897003174,0.0008000373840332031,0.9385179153094463,0.9483909297777606,1,"(30, 30)",17,"{'NN__hidden_layer_sizes': (30, 30), 'ica__n_components': 17, 'NN__alpha': 1}",95,0.926829268292683,0.9429735234215886,0.9491869918699187,0.9470468431771895,0.945010183299389,0.9592875318066157,0.9287169042769857,0.9435114503816794,0.9428571428571428,0.9491353001017294,0.4049431152649693,0.000400018706226792,0.00903103042013707,0.005903460045582837
45,1.102400016784668,0.0,0.9409609120521173,0.9474743295549747,1,"(30, 30)",20,"{'NN__hidden_layer_sizes': (30, 30), 'ica__n_components': 20, 'NN__alpha': 1}",64,0.9329268292682927,0.945010183299389,0.9532520325203252,0.9429735234215886,0.9409368635437881,0.9511450381679389,0.9409368635437881,0.9455470737913486,0.936734693877551,0.9526958290946084,0.1431888786558441,0.0,0.006837949110835278,0.0037624924335168445
46,1.6857999801635741,0.0008000373840332031,0.9413680781758957,0.9505271432630765,1,"(30, 30)",24,"{'NN__hidden_layer_sizes': (30, 30), 'ica__n_components': 24, 'NN__alpha': 1}",58,0.9329268292682927,0.945010183299389,0.9552845528455285,0.9414460285132383,0.9348268839103869,0.9526717557251908,0.9368635437881874,0.956234096692112,0.9469387755102041,0.9572736520854527,0.6434228838075616,0.0007483664507136168,0.008477778556421109,0.006254399310643584
47,1.576200008392334,0.0007999897003173828,0.9446254071661238,0.9479858257342058,1,"(30, 30)",26,"{'NN__hidden_layer_sizes': (30, 30), 'ica__n_components': 26, 'NN__alpha': 1}",28,0.9512195121951219,0.955193482688391,0.9552845528455285,0.9501018329938901,0.9389002036659878,0.9465648854961832,0.9389002036659878,0.9435114503816794,0.9387755102040817,0.944557477110885,0.31933013583918135,0.0003999948608169695,0.0071696914905348755,0.0042478344066266
48,1.928599977493286,0.0010000228881835937,0.9438110749185668,0.9516495333897972,1,"(30, 30)",28,"{'NN__hidden_layer_sizes': (30, 30), 'ica__n_components': 28, 'NN__alpha': 1}",35,0.9369918699186992,0.9587576374745418,0.9573170731707317,0.9434826883910387,0.9389002036659878,0.9618320610687023,0.9470468431771895,0.9486005089058525,0.9387755102040817,0.9455747711088505,0.7372800265304598,0.0006324850929980568,0.007604657838593879,0.007308976096809827
49,1.4851999759674073,0.00040001869201660155,0.9421824104234527,0.946559179016862,1,"(30, 30)",30,"{'NN__hidden_layer_sizes': (30, 30), 'ica__n_components': 30, 'NN__alpha': 1}",45,0.9390243902439024,0.9455193482688391,0.9532520325203252,0.9414460285132383,0.9348268839103869,0.9475826972010178,0.9429735234215886,0.9552162849872774,0.9408163265306122,0.943031536113937,0.5322663272314048,0.0004899208473093903,0.006152957186102253,0.00480963395206117
50,0.1099998950958252,0.0006000041961669922,0.9104234527687296,0.9088955824731848,0.1,"(15,)",3,"{'NN__hidden_layer_sizes': (15,), 'ica__n_components': 3, 'NN__alpha': 0.1}",139,0.9126016260162602,0.9088594704684317,0.9166666666666666,0.9042769857433809,0.9083503054989817,0.9078880407124682,0.9042769857433809,0.9094147582697201,0.9102040816326531,0.9140386571719227,0.03296058638474145,0.0004899013824479931,0.004144906211154021,0.0031326870604494244
51,0.1753999710083008,0.0010000705718994141,0.9222312703583062,0.9226383735434203,0.1,"(15,)",5,"{'NN__hidden_layer_sizes': (15,), 'ica__n_components': 5, 'NN__alpha': 0.1}",119,0.9227642276422764,0.9241344195519349,0.9288617886178862,0.9215885947046843,0.9205702647657841,0.9221374045801527,0.9205702647657841,0.9216284987277353,0.9183673469387755,0.9237029501525941,0.04174976957528371,1.1680077279964343e-07,0.0035980256711655883,0.0010718516382561781
52,0.4119999885559082,0.00039997100830078123,0.9360749185667753,0.9392325916676324,0.1,"(15,)",10,"{'NN__hidden_layer_sizes': (15,), 'ica__n_components': 10, 'NN__alpha': 0.1}",109,0.9369918699186992,0.9480651731160896,0.9573170731707317,0.9414460285132383,0.9389002036659878,0.9460559796437659,0.9287169042769857,0.9312977099236641,0.9183673469387755,0.9292980671414038,0.05535344164457713,0.0004898624411217046,0.012866200602873655,0.00763059037085542
53,0.5525999546051026,0.0004000663757324219,0.9409609120521173,0.9474756761200309,0.1,"(15,)",15,"{'NN__hidden_layer_sizes': (15,), 'ica__n_components': 15, 'NN__alpha': 0.1}",64,0.9329268292682927,0.9495926680244399,0.9491869918699187,0.9434826883910387,0.9429735234215886,0.9536895674300254,0.9389002036659878,0.9460559796437659,0.9408163265306122,0.944557477110885,0.1340754352216534,0.0004899792418945042,0.005305559502845678,0.003730133361726913
54,0.261400032043457,0.0006000518798828125,0.9385179153094463,0.9438108801201823,0.1,"(15,)",17,"{'NN__hidden_layer_sizes': (15,), 'ica__n_components': 17, 'NN__alpha': 0.1}",95,0.926829268292683,0.9429735234215886,0.943089430894309,0.9419551934826884,0.9409368635437881,0.9430025445292621,0.9429735234215886,0.9480916030534351,0.9387755102040817,0.943031536113937,0.07936398961975501,0.0004899403160383115,0.006058700485133002,0.00217853673258673
55,0.3051999568939209,0.00040001869201660155,0.9397394136807817,0.9490031709229421,0.1,"(15,)",20,"{'NN__hidden_layer_sizes': (15,), 'ica__n_components': 20, 'NN__alpha': 0.1}",86,0.9308943089430894,0.945010183299389,0.9471544715447154,0.9546843177189409,0.9409368635437881,0.9475826972010178,0.9409368635437881,0.9541984732824428,0.9387755102040817,0.9435401831129197,0.06525462734030797,0.0004899208473093903,0.005238881077615384,0.004627580946743131
